ambito,cod_ambito,cod_ine_ambito,nombre_ambito,cod_sexo,nombre_sexo,cod_gedad,nombre_gedad,fecha_defuncion,defunciones_observadas,defunciones_observadas_lim_inf,defunciones_observadas_lim_sup,defunciones_esperadas,defunciones_esperadas_q01,defunciones_esperadas_q99
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-18,10,10,10,8,3,14.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-19,12,12,12,8,3,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-20,8,8,8,8,2.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-21,9,9,9,8,2.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-22,8,8,8,8,2.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-23,7,7,7,8,2.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-24,2,2,2,8,2.69,15.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-25,9,9,9,7.5,2.69,14.55
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-26,12,12,12,7,3.38,13
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-27,3,3,3,7,4,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-28,9,9,9,7,4,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-29,7,7,7,7,3.38,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-09-30,10,10,10,7,3.38,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-01,6,6,6,7,3.38,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-02,11,11,11,8,3.38,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-03,12,12,12,8,3.38,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-04,6,6,6,8,3.38,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-05,11,11,11,8,3.38,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-06,10,10,10,8,4,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-07,10,10,10,8,3.38,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-08,11,11,11,8,1.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-09,7,7,7,8,1.69,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-10,4,4,4,8,1.69,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-11,8,8,8,8,1.69,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-12,7,7,7,8,1.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-13,9,9,9,8,1.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-14,10,10,10,8,1.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-15,7,7,7,8,2.69,14.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-16,8,8,8,8,2.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-17,8,8,8,8,2.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-18,9,9,9,8,2.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-19,11,11,11,8,2.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-20,7,7,7,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-21,10,10,10,8,2.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-22,6,6,6,8,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-23,9,9,9,8,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-24,5,5,5,8,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-25,5,5,5,8,1.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-26,7,7,7,8,1.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-27,11,11,11,8,1.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-28,10,10,10,8,1.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-29,4,4,4,8,3.07,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-30,5,5,5,8,1.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-10-31,4,4,4,8,1.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-01,12,12,12,7,2,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-02,9,9,9,7,1.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-03,10,10,10,7,1.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-04,3,3,3,7,1.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-05,11,11,11,7,1,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-06,12,12,12,8,1,14.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-07,10,10,10,8,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-08,8,8,8,9,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-09,13,13,13,9,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-10,14,14,14,9,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-11,12,12,12,9,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-12,9,9,9,8,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-13,10,10,10,8,1,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-14,11,11,11,7,1,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-15,9,9,9,7,1.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-16,14,14,14,7,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-17,10,10,10,7,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-18,5,5,5,7,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-19,5,5,5,8,2,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-20,9,9,9,8,2,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-21,5,5,5,8,2,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-22,10,10,10,8,2,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-23,7,7,7,8,2.69,15.55
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-24,6,6,6,8,3,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-25,5,5,5,8,3,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-26,9,9,9,8,3,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-27,6,6,6,8,3,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-28,4,4,4,8.5,3,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-29,10,10,10,8.5,3.69,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-11-30,16,16,16,8,4.38,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-01,5,5,5,8,3.38,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-02,8,8,8,8,2.69,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-03,9,9,9,8,2.69,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-04,9,9,9,8,2.69,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-05,9,9,9,8,2.69,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-06,6,6,6,8,2.69,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-07,5,5,5,8,2.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-08,8,8,8,8,3,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-09,4,4,4,8,3,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-10,10,10,10,7,3,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-11,8,8,8,8,3.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-12,13,13,13,8,4,13.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-13,12,12,12,8,4,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-14,9,9,9,8,4,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-15,10,10,10,8,4.69,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-16,14,14,14,8.5,4.69,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-17,7,7,7,9,4.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-18,11,11,11,9,4,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-19,3,3,3,10,4,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-20,6,6,6,9,4,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-21,6,6,6,9,3.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-22,9,9,9,9,3.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-23,5,5,5,9,3.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-24,16,16,16,9,3.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-25,4,4,4,9,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-26,13,13,13,9,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-27,10,10,10,9.5,3.69,13.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-28,3,3,3,10,3,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-29,5,5,5,10,3,16.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-30,4,4,4,10,3,16.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2018-12-31,12,12,12,10,3,19.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-01,6,6,6,10,3,19.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-02,8,8,8,10,3,19.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-03,10,10,10,10,3,19.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-04,7,7,7,9,3,19.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-05,7,7,7,9,3,18.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-06,7,7,7,9,3,18.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-07,10,10,10,9,3,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-08,5,5,5,9,3.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-09,10,10,10,9,3.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-10,14,14,14,9,3.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-11,10,10,10,9,4.69,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-12,15,15,15,9,4,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-13,6,6,6,9.5,4.69,18.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-14,6,6,6,10,3.69,18.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-15,14,14,14,10,3.69,18.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-16,15,15,15,10,3.69,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-17,12,12,12,10,3.69,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-18,9,9,9,10,3.69,16.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-19,11,11,11,9.5,4.38,18.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-20,10,10,10,9,3.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-21,9,9,9,9,4,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-22,12,12,12,9,4,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-23,9,9,9,9,4,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-24,6,6,6,9,3.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-25,8,8,8,9,3.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-26,16,16,16,9,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-27,11,11,11,9,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-28,11,11,11,9,4.38,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-29,8,8,8,9,4.38,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-30,10,10,10,9,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-01-31,13,13,13,9,4.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-01,1,1,1,9,3.69,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-02,7,7,7,9,3.69,15
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-03,11,11,11,10,3.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-04,5,5,5,10,3.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-05,11,11,11,9,3.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-06,10,10,10,9,4.38,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-07,10,10,10,10,4.38,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-08,8,8,8,9,3.38,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-09,10,10,10,9,3.38,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-10,9,9,9,9,3.38,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-11,11,11,11,10,3.38,17.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-12,7,7,7,10,3.38,22.96
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-13,7,7,7,10,3.38,22.96
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-14,7,7,7,10,3.38,21.58
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-15,13,13,13,10,3.38,21.58
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-16,11,11,11,9.5,3.38,21.58
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-17,4,4,4,9,3.38,21.58
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-18,9,9,9,9,3.38,21.58
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-19,12,12,12,9,4.07,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-20,4,4,4,9,4.07,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-21,9,9,9,8,4.07,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-22,14,14,14,8,4.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-23,12,12,12,8,4.69,16
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-24,6,6,6,8,4,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-25,12,12,12,9,3.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-26,3,3,3,8,2.69,17.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-27,13,13,13,9,2.69,17.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-02-28,11,11,11,9,2.69,17.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-01,10,10,10,9,2.69,17.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-02,9,9,9,8.5,1.69,17.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-03,13,13,13,9,1.69,17.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-04,7,7,7,8,1.69,17.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-05,11,11,11,8.5,3.07,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-06,8,8,8,9,3.07,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-07,13,13,13,9,3.07,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-08,5,5,5,9,3.07,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-09,10,10,10,9,4,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-10,4,4,4,9,4,14.55
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-11,9,9,9,9,3.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-12,6,6,6,9,3.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-13,11,11,11,9,2.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-14,15,15,15,9,2.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-15,7,7,7,9,2.69,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-16,5,5,5,9,2.69,18.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-17,6,6,6,9,2.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-18,10,10,10,9,2.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-19,10,10,10,9,2.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-20,13,13,13,9,3.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-21,11,11,11,8,3.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-22,8,8,8,9,3.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-23,10,10,10,8,3.69,19
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-24,7,7,7,8,3,16.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-25,6,6,6,8,2.69,17.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-26,10,10,10,8,2.69,17.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-27,9,9,9,8,2.69,17.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-28,8,8,8,8,2.69,17.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-29,13,13,13,8,2.69,17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-30,10,10,10,8,2.69,17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-03-31,11,11,11,8,2.69,17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-01,13,13,13,8,3.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-02,10,10,10,8.5,4,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-03,8,8,8,8.5,3.69,15.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-04,7,7,7,8,3.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-05,15,15,15,8,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-06,3,3,3,9,3.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-07,3,3,3,9,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-08,9,9,9,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-09,9,9,9,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-10,8,8,8,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-11,11,11,11,8,3,13
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-12,11,11,11,8,3,16.17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-13,8,8,8,8,3,16.17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-14,20,20,20,8,3,16.17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-15,12,12,12,8,3,16.17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-16,4,4,4,8,3,16.17
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-17,12,12,12,8,3,16.86
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-18,12,12,12,8,3.69,16.86
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-19,3,3,3,8,2.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-20,4,4,4,8,2.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-21,4,4,4,8,2.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-22,6,6,6,8,2.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-23,8,8,8,8,2.69,15.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-24,9,9,9,8,2.69,15.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-25,5,5,5,8,2.69,15.24
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-26,10,10,10,8,3,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-27,7,7,7,8,3,16.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-28,6,6,6,8,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-29,6,6,6,8,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-04-30,9,9,9,8,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-01,6,6,6,8,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-02,8,8,8,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-03,13,13,13,8,3,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-04,7,7,7,8,3,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-05,2,2,2,8,2.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-06,10,10,10,8.5,2.69,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-07,7,7,7,8.5,2,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-08,9,9,9,8.5,2,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-09,4,4,4,9,2,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-10,10,10,10,9,2,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-11,9,9,9,9,2,16.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-12,4,4,4,9,2,14.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-13,9,9,9,8.5,2,12.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-14,5,5,5,8,3.38,14
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-15,5,5,5,8,3.38,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-16,6,6,6,8,3.38,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-17,5,5,5,8,2.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-18,9,9,9,8,2.69,14.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-19,8,8,8,8,2.69,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-20,5,5,5,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-21,10,10,10,8,3,15.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-22,10,10,10,8.5,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-23,10,10,10,8,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-24,7,7,7,8,3,14.62
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-25,13,13,13,8,3,13.93
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-26,7,7,7,8,3,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-27,9,9,9,8,3,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-28,7,7,7,8,3,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-29,14,14,14,8,3.69,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-30,5,5,5,7,3,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-05-31,15,15,15,7,2.69,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-06-01,7,7,7,7,2.69,13.31
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-06-02,11,11,11,7,2.69,13
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-06-03,5,5,5,7,2.69,13
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-06-04,10,10,10,7,2.69,13
ccaa,CN,5,Canarias,all,todos,menos_65,edad < 65,2019-06-05,11,11,11,7.5,2.69,13
